Estudiante_ID,Edad,Genero,Comuna,Nota_Matemáticas,Nota_Lenguaje,Nota_Ciencias
5967,28,prefiero no decirlo,San Pedro,3,20,21
5968,20,femenino,Lota,76,42,1
5969,29,prefiero no decirlo,Coronel,13,84,25
5970,27,prefiero no decirlo,Penco,58,66,97
5971,24,femenino,Hualpén,88,41,35
5972,18,masculino,Arauco,73,3,55
5973,25,masculino,Concepción,1,87,46
5974,20,masculino,San Pedro,47,50,9
5975,27,masculino,Lota,13,83,59
5976,23,femenino,Concepción,32,99,45
5977,18,masculino,Tomé,3,9,32
5978,29,masculino,Lota,46,39,53
5979,25,masculino,Lota,24,40,26
5980,26,prefiero no decirlo,San Pedro,60,75,34
5981,24,femenino,Coronel,91,18,7
5982,26,femenino,Arauco,41,1,54
5983,20,femenino,Tomé,59,21,83
5984,18,masculino,Tomé,61,57,65
5985,20,femenino,Hualpén,65,24,24
5986,28,femenino,Tomé,17,32,67
5987,19,masculino,Concepción,91,91,84
5988,20,masculino,Hualpén,76,22,68
5989,28,prefiero no decirlo,Tomé,56,39,73
5990,27,prefiero no decirlo,Lota,36,97,43
5991,20,masculino,Coronel,72,73,15
5992,25,prefiero no decirlo,Concepción,78,46,27
5993,28,femenino,Tomé,98,45,27
5994,25,prefiero no decirlo,Hualpén,5,95,31
5995,19,femenino,Lota,28,40,83
5996,28,masculino,Hualpén,93,96,68
5997,27,femenino,Tomé,2,70,15
5998,27,prefiero no decirlo,Hualpén,93,56,27
5999,18,femenino,Coronel,56,22,65
6000,28,femenino,San Pedro,45,49,51
6001,28,prefiero no decirlo,Hualpén,22,78,4
6002,22,masculino,Coronel,63,90,36
6003,27,masculino,Lota,72,28,90
6004,23,femenino,Coronel,87,84,16
6005,21,femenino,Coronel,48,40,2
6006,19,prefiero no decirlo,Tomé,29,37,87
6007,24,masculino,Hualpén,47,63,30
6008,27,prefiero no decirlo,Lota,8,87,2
6009,18,prefiero no decirlo,Coronel,21,55,77
6010,22,masculino,Tomé,11,14,83
6011,20,masculino,Concepción,81,15,93
6012,26,femenino,Tomé,38,83,44
6013,28,femenino,Coronel,81,90,16
6014,24,femenino,San Pedro,6,78,2
6015,23,masculino,San Pedro,72,15,67
6016,18,femenino,Arauco,56,39,52
6017,22,prefiero no decirlo,Penco,52,56,8
6018,25,prefiero no decirlo,San Pedro,12,20,95
6019,24,femenino,Penco,75,7,80
6020,21,masculino,Concepción,78,25,62
6021,28,masculino,Hualpén,84,91,47
6022,28,femenino,Tomé,50,26,87
6023,25,prefiero no decirlo,Penco,64,64,75
6024,28,prefiero no decirlo,Lota,88,87,66
6025,22,masculino,Concepción,27,8,49
6026,23,prefiero no decirlo,Concepción,31,4,68
6027,26,prefiero no decirlo,Coronel,63,49,24
6028,19,masculino,Concepción,33,92,50
6029,29,prefiero no decirlo,Lota,52,37,30
6030,26,prefiero no decirlo,Penco,34,51,67
6031,25,masculino,Coronel,15,19,61
6032,28,femenino,Hualpén,80,87,71
6033,29,prefiero no decirlo,San Pedro,28,7,4
6034,29,prefiero no decirlo,Lota,38,95,53
6035,22,prefiero no decirlo,Coronel,56,3,21
6036,20,masculino,Coronel,93,12,54
6037,29,prefiero no decirlo,Lota,44,45,37
6038,20,masculino,Tomé,48,22,6
6039,18,prefiero no decirlo,Arauco,1,86,64
6040,19,masculino,Tomé,55,80,28
6041,18,masculino,San Pedro,68,3,9
6042,27,masculino,Tomé,14,17,72
6043,18,masculino,Coronel,68,1,83
6044,19,prefiero no decirlo,Tomé,13,66,68
6045,28,masculino,Arauco,49,56,3
6046,28,femenino,San Pedro,99,23,15
6047,28,masculino,Concepción,74,55,29
6048,23,masculino,San Pedro,38,29,34
6049,27,masculino,Concepción,34,70,46
6050,27,femenino,Lota,16,37,22
6051,22,masculino,Penco,78,75,41
6052,18,prefiero no decirlo,Tomé,87,28,78
6053,24,prefiero no decirlo,Hualpén,28,49,64
6054,26,femenino,Coronel,47,65,7
6055,19,masculino,Concepción,70,75,89
6056,26,masculino,Tomé,60,50,98
6057,21,prefiero no decirlo,Tomé,45,50,77
6058,27,femenino,Hualpén,12,19,39
6059,25,femenino,Arauco,63,81,43
6060,19,prefiero no decirlo,Penco,70,44,76
6061,24,femenino,Coronel,9,74,36
6062,19,prefiero no decirlo,Lota,94,73,35
6063,28,femenino,Concepción,4,28,25
6064,18,masculino,Concepción,56,80,78
6065,29,femenino,Lota,42,42,36
6066,28,masculino,Tomé,55,3,69
6067,20,masculino,San Pedro,42,65,87
6068,28,masculino,Arauco,72,40,5
6069,29,femenino,Hualpén,24,12,27
6070,18,femenino,Lota,9,52,58
6071,19,femenino,Penco,26,78,82
6072,23,prefiero no decirlo,Hualpén,63,13,97
6073,28,masculino,Hualpén,70,19,45
6074,24,femenino,Coronel,5,33,65
6075,22,prefiero no decirlo,Lota,52,26,99
6076,27,prefiero no decirlo,Coronel,26,41,33
6077,20,prefiero no decirlo,Hualpén,87,69,93
6078,28,prefiero no decirlo,Concepción,68,92,25
6079,26,masculino,Concepción,4,24,36
6080,28,prefiero no decirlo,Tomé,22,1,40
6081,27,prefiero no decirlo,San Pedro,45,65,25
6082,20,prefiero no decirlo,Tomé,89,68,2
6083,21,prefiero no decirlo,Coronel,70,66,61
6084,22,femenino,Hualpén,30,20,56
6085,22,prefiero no decirlo,Penco,94,78,39
6086,19,masculino,Arauco,89,22,56
6087,24,femenino,Lota,16,31,32
6088,24,masculino,Lota,53,45,91
6089,23,masculino,Tomé,70,28,48
6090,24,masculino,Lota,7,11,53
6091,26,masculino,Penco,40,90,91
6092,23,prefiero no decirlo,Tomé,96,77,2
6093,24,masculino,Hualpén,87,63,30
6094,21,femenino,Arauco,58,88,62
6095,25,masculino,Concepción,55,5,50
6096,19,masculino,Coronel,17,99,57
6097,23,masculino,San Pedro,88,75,95
6098,26,prefiero no decirlo,Arauco,34,85,58
6099,20,prefiero no decirlo,Tomé,3,55,21
6100,28,masculino,Lota,36,48,73
6101,23,femenino,Concepción,52,81,47
6102,27,masculino,Concepción,10,3,64
6103,28,femenino,Hualpén,71,5,93
6104,25,femenino,Arauco,61,24,90
6105,19,masculino,Hualpén,45,32,21
6106,23,femenino,Hualpén,90,98,85
6107,29,prefiero no decirlo,Tomé,98,12,21
6108,28,femenino,San Pedro,16,83,94
6109,25,femenino,Tomé,65,36,32
6110,23,prefiero no decirlo,Tomé,48,84,61
6111,25,masculino,Arauco,88,46,74
6112,23,masculino,San Pedro,72,58,32
6113,20,femenino,Hualpén,74,43,65
6114,26,femenino,San Pedro,8,33,22
6115,28,masculino,Hualpén,32,81,75
6116,21,prefiero no decirlo,San Pedro,31,88,86
6117,25,masculino,Penco,85,87,47
6118,18,femenino,Arauco,26,24,49
6119,29,prefiero no decirlo,Coronel,80,32,38
6120,19,masculino,Lota,4,61,28
6121,22,prefiero no decirlo,Penco,51,21,19
6122,29,masculino,Hualpén,26,68,84
6123,26,femenino,Concepción,6,22,44
6124,21,masculino,Coronel,96,61,34
6125,22,femenino,Lota,68,79,52
6126,23,masculino,Tomé,9,38,17
6127,21,femenino,Coronel,52,81,36
6128,21,femenino,Arauco,14,39,48
6129,19,femenino,Lota,66,14,8
6130,21,masculino,Arauco,51,55,25
6131,19,femenino,Lota,10,55,83
6132,28,femenino,Penco,57,85,63
6133,20,prefiero no decirlo,Penco,36,29,12
6134,20,masculino,Coronel,53,48,85
6135,23,masculino,Lota,50,95,99
6136,29,femenino,San Pedro,19,15,15
6137,19,prefiero no decirlo,Tomé,34,63,35
6138,25,femenino,Tomé,80,31,82
6139,21,masculino,Arauco,33,67,13
6140,18,femenino,Concepción,20,58,99
6141,21,femenino,Coronel,78,22,6
6142,23,femenino,Coronel,94,8,97
6143,18,masculino,Coronel,9,90,88
6144,26,femenino,Hualpén,84,75,25
6145,27,prefiero no decirlo,Concepción,14,1,34
6146,19,masculino,Arauco,52,72,82
6147,20,femenino,Tomé,84,8,89
6148,23,femenino,Hualpén,94,34,73
6149,22,masculino,Lota,11,76,13
6150,26,masculino,Penco,1,60,70
6151,21,prefiero no decirlo,Lota,78,40,47
6152,27,prefiero no decirlo,Lota,28,32,41
6153,25,masculino,San Pedro,43,57,41
6154,20,prefiero no decirlo,Concepción,41,82,57
6155,27,prefiero no decirlo,Hualpén,3,30,27
6156,21,femenino,Concepción,5,1,10
6157,21,masculino,Coronel,64,60,62
6158,23,masculino,Lota,28,78,51
6159,23,prefiero no decirlo,Lota,78,5,16
6160,24,prefiero no decirlo,Coronel,36,14,84
6161,19,prefiero no decirlo,Coronel,36,56,9
6162,20,masculino,Tomé,25,77,90
6163,22,masculino,Concepción,64,6,67
6164,24,prefiero no decirlo,Coronel,35,28,79
6165,18,prefiero no decirlo,San Pedro,93,52,95
6166,24,femenino,Concepción,28,10,30
6167,25,prefiero no decirlo,Concepción,72,48,31
6168,24,prefiero no decirlo,San Pedro,2,53,64
6169,24,masculino,Arauco,52,83,98
6170,25,masculino,Concepción,5,68,17
6171,25,prefiero no decirlo,Coronel,41,7,97
6172,22,masculino,Lota,39,75,80
6173,19,masculino,Penco,55,97,77
6174,26,masculino,Arauco,82,31,69
6175,24,prefiero no decirlo,Penco,4,39,54
6176,22,masculino,Concepción,73,98,30
6177,21,femenino,Hualpén,96,24,86
6178,23,masculino,Hualpén,14,95,84
6179,23,prefiero no decirlo,Tomé,52,41,70
6180,24,masculino,Hualpén,68,70,77
6181,27,masculino,Arauco,6,41,84
6182,21,masculino,San Pedro,58,5,31
6183,27,masculino,Hualpén,36,23,61
6184,21,masculino,Concepción,54,18,16
6185,19,femenino,Penco,37,60,73
6186,22,masculino,Penco,24,70,62
6187,23,masculino,San Pedro,5,74,75
6188,29,masculino,San Pedro,22,13,16
6189,29,femenino,Penco,67,74,90
6190,22,masculino,Hualpén,45,10,64
6191,19,femenino,San Pedro,75,76,38
6192,18,femenino,Penco,99,2,52
6193,22,masculino,Arauco,75,25,22
6194,19,prefiero no decirlo,Coronel,68,46,15
6195,19,femenino,San Pedro,52,22,29
6196,20,femenino,San Pedro,48,15,7
6197,18,masculino,Penco,48,84,3
6198,23,masculino,Coronel,39,19,53
6199,26,masculino,Penco,40,30,72
6200,19,masculino,Lota,15,56,61
6201,22,prefiero no decirlo,Lota,89,27,98
6202,26,masculino,Coronel,24,29,52
6203,28,masculino,Penco,17,75,62
6204,20,femenino,Arauco,13,5,62
6205,19,femenino,San Pedro,48,47,57
6206,26,femenino,Coronel,72,78,32
6207,27,prefiero no decirlo,Hualpén,16,90,88
6208,27,masculino,Arauco,80,19,45
6209,28,masculino,Penco,4,28,95
6210,23,prefiero no decirlo,Coronel,19,3,73
6211,24,prefiero no decirlo,Arauco,37,65,81
6212,24,masculino,Lota,39,82,46
6213,28,femenino,San Pedro,34,68,68
6214,22,masculino,Tomé,44,61,6
6215,25,prefiero no decirlo,Penco,8,14,78
6216,20,prefiero no decirlo,San Pedro,62,26,39
6217,22,masculino,Arauco,44,31,61
6218,28,masculino,Lota,29,35,2
6219,22,femenino,Penco,11,10,9
6220,19,femenino,Arauco,9,47,53
6221,18,femenino,San Pedro,63,76,88
6222,25,femenino,Coronel,68,71,57
6223,26,femenino,Tomé,66,88,78
6224,24,prefiero no decirlo,San Pedro,46,28,68
6225,23,masculino,San Pedro,45,1,27
6226,20,femenino,San Pedro,57,99,25
6227,26,prefiero no decirlo,Tomé,96,3,85
6228,26,femenino,San Pedro,3,3,45
6229,26,femenino,Concepción,39,79,62
6230,25,masculino,San Pedro,83,32,94
6231,28,femenino,Coronel,75,37,55
6232,21,femenino,Coronel,81,42,59
6233,28,prefiero no decirlo,Penco,71,13,15
6234,19,prefiero no decirlo,San Pedro,67,39,95
6235,19,masculino,Concepción,46,65,4
6236,28,masculino,Concepción,80,70,24
6237,23,femenino,Coronel,90,62,12
6238,28,prefiero no decirlo,Lota,48,61,69
6239,22,masculino,Tomé,82,2,78
6240,21,prefiero no decirlo,San Pedro,58,76,32
6241,19,prefiero no decirlo,Lota,75,17,49
6242,19,femenino,Penco,1,39,23
6243,24,prefiero no decirlo,Hualpén,49,3,3
6244,27,masculino,Coronel,47,13,78
6245,20,prefiero no decirlo,Arauco,81,50,21
6246,27,prefiero no decirlo,Lota,96,19,84
6247,24,prefiero no decirlo,Tomé,77,2,29
6248,25,prefiero no decirlo,Coronel,82,99,87
6249,18,masculino,Hualpén,23,16,94
6250,26,masculino,Tomé,73,63,59
6251,29,femenino,Hualpén,27,16,34
6252,23,femenino,San Pedro,65,68,65
6253,23,prefiero no decirlo,Arauco,45,90,66
6254,24,masculino,Arauco,10,67,14
6255,19,masculino,Lota,23,20,26
6256,19,prefiero no decirlo,Coronel,71,3,17
6257,23,prefiero no decirlo,Arauco,40,64,51
6258,18,femenino,Penco,5,92,72
6259,25,masculino,Penco,42,55,80
6260,27,prefiero no decirlo,Hualpén,4,26,20
6261,29,femenino,Coronel,50,30,66
6262,24,prefiero no decirlo,Penco,18,13,44
6263,20,femenino,Coronel,1,95,88
6264,29,femenino,Tomé,22,77,38
6265,18,femenino,San Pedro,43,34,54
6266,22,prefiero no decirlo,Coronel,22,19,9
6267,24,masculino,Lota,55,70,56
6268,26,prefiero no decirlo,Coronel,19,19,7
6269,20,prefiero no decirlo,Hualpén,11,8,5
6270,19,prefiero no decirlo,Penco,88,47,57
6271,23,femenino,Tomé,46,13,25
6272,18,femenino,Penco,58,9,90
6273,29,prefiero no decirlo,Arauco,72,70,30
6274,25,prefiero no decirlo,Penco,75,65,19
6275,22,prefiero no decirlo,Arauco,67,64,38
6276,24,masculino,Penco,70,10,12
6277,18,femenino,Penco,15,14,38
6278,26,prefiero no decirlo,Concepción,52,92,54
6279,19,masculino,Tomé,97,69,61
6280,19,masculino,San Pedro,90,60,97
6281,25,femenino,Coronel,98,1,55
6282,25,femenino,Tomé,68,81,15
6283,22,masculino,San Pedro,19,50,87
6284,27,masculino,San Pedro,63,64,24
6285,20,masculino,Tomé,37,4,63
6286,21,femenino,Penco,70,82,71
6287,28,femenino,Coronel,5,54,36
6288,18,prefiero no decirlo,San Pedro,30,8,37
6289,18,femenino,Concepción,79,92,91
6290,29,prefiero no decirlo,Hualpén,19,98,96
6291,26,masculino,Concepción,7,77,13
6292,25,prefiero no decirlo,Concepción,39,12,8
6293,28,prefiero no decirlo,Hualpén,23,11,36
6294,22,prefiero no decirlo,Concepción,81,35,21
6295,28,femenino,Lota,11,75,44
6296,18,masculino,Coronel,14,62,16
6297,18,prefiero no decirlo,San Pedro,88,78,81
6298,20,femenino,Coronel,93,75,45
6299,21,prefiero no decirlo,Penco,5,12,36
6300,26,femenino,Hualpén,6,16,81
6301,23,prefiero no decirlo,Hualpén,19,5,65
6302,25,femenino,Hualpén,90,68,51
6303,18,prefiero no decirlo,San Pedro,44,78,7
6304,19,masculino,Hualpén,4,85,13
6305,25,masculino,Coronel,80,25,28
6306,26,masculino,Tomé,87,32,36
6307,24,prefiero no decirlo,Coronel,15,66,9
6308,22,masculino,Tomé,88,47,11
6309,23,prefiero no decirlo,Hualpén,4,22,50
6310,21,prefiero no decirlo,Hualpén,89,21,37
6311,28,femenino,Penco,27,86,51
6312,18,femenino,Arauco,34,1,55
6313,27,prefiero no decirlo,Lota,49,84,63
6314,22,femenino,Hualpén,97,46,25
6315,21,femenino,Hualpén,49,51,12
6316,23,masculino,Hualpén,52,77,81
6317,27,femenino,Lota,10,68,26
6318,28,femenino,Coronel,39,1,81
6319,26,femenino,Arauco,44,30,74
6320,19,masculino,Arauco,85,76,36
6321,18,masculino,Tomé,30,2,47
6322,19,prefiero no decirlo,Coronel,12,28,87
6323,28,prefiero no decirlo,Lota,95,72,80
6324,26,prefiero no decirlo,Concepción,38,64,48
6325,24,masculino,Penco,33,17,2
6326,20,masculino,Concepción,59,7,47
6327,23,femenino,Penco,67,65,22
6328,29,masculino,Penco,3,92,52
6329,19,masculino,Hualpén,74,76,17
6330,18,masculino,San Pedro,96,52,97
6331,18,prefiero no decirlo,Penco,80,54,23
6332,21,femenino,Penco,26,9,2
6333,28,masculino,Tomé,94,65,55
6334,19,masculino,Tomé,62,18,44
6335,23,prefiero no decirlo,Coronel,85,69,66
6336,20,masculino,Coronel,72,18,55
6337,25,prefiero no decirlo,Hualpén,1,42,72
6338,28,femenino,Lota,91,47,49
6339,24,prefiero no decirlo,Penco,81,2,68
6340,23,masculino,Coronel,97,61,46
6341,26,masculino,Concepción,99,11,82
6342,21,masculino,Arauco,28,54,12
6343,20,femenino,Coronel,46,82,42
6344,19,femenino,San Pedro,7,96,66
6345,24,prefiero no decirlo,Arauco,63,22,29
6346,21,prefiero no decirlo,Hualpén,38,23,22
6347,25,masculino,San Pedro,71,38,87
6348,18,masculino,Concepción,32,75,46
6349,24,prefiero no decirlo,Hualpén,9,87,97
6350,27,femenino,Arauco,99,59,49
6351,20,masculino,Concepción,17,5,37
6352,25,masculino,San Pedro,29,59,81
6353,24,prefiero no decirlo,Arauco,47,74,72
6354,29,femenino,Penco,57,63,37
6355,19,femenino,Penco,83,60,52
6356,18,femenino,Lota,84,93,60
6357,24,masculino,Hualpén,10,50,21
6358,26,prefiero no decirlo,Penco,35,88,30
6359,22,masculino,Concepción,61,90,20
6360,24,prefiero no decirlo,Tomé,20,81,39
6361,22,prefiero no decirlo,Coronel,31,83,42
6362,23,prefiero no decirlo,Concepción,5,57,23
6363,28,prefiero no decirlo,Concepción,45,94,71
6364,28,femenino,Arauco,46,43,40
6365,21,femenino,Penco,76,65,96
6366,19,prefiero no decirlo,Concepción,61,23,76
6367,27,femenino,Lota,77,5,43
6368,19,prefiero no decirlo,Hualpén,58,10,93
6369,19,masculino,Penco,79,97,82
6370,25,femenino,Arauco,97,28,94
6371,27,masculino,Penco,45,9,31
6372,28,prefiero no decirlo,Concepción,59,29,98
6373,29,prefiero no decirlo,Coronel,68,3,53
6374,23,femenino,San Pedro,74,32,82
6375,28,masculino,Tomé,59,7,46
6376,19,prefiero no decirlo,Coronel,55,82,63
6377,24,femenino,Arauco,13,9,81
6378,20,prefiero no decirlo,Hualpén,89,98,57
6379,28,femenino,Concepción,10,77,84
6380,27,masculino,Tomé,94,43,73
6381,18,masculino,Penco,59,81,53
6382,18,prefiero no decirlo,San Pedro,99,58,98
6383,27,femenino,Arauco,70,61,18
6384,29,masculino,Arauco,72,67,49
6385,22,masculino,Hualpén,21,14,56
6386,24,masculino,Concepción,31,5,7
6387,19,femenino,Penco,88,98,28
6388,24,masculino,Tomé,52,49,7
6389,25,femenino,San Pedro,80,29,15
6390,28,prefiero no decirlo,Tomé,49,83,21
6391,27,prefiero no decirlo,Arauco,26,59,97
6392,23,femenino,Coronel,6,55,59
6393,19,femenino,Lota,99,41,25
6394,21,masculino,Lota,13,1,62
6395,28,prefiero no decirlo,San Pedro,71,43,68
6396,24,femenino,Hualpén,94,52,2
6397,28,prefiero no decirlo,San Pedro,27,72,56
6398,23,prefiero no decirlo,Arauco,31,98,85
6399,20,prefiero no decirlo,Coronel,89,18,44
6400,27,masculino,Coronel,85,9,17
6401,24,prefiero no decirlo,Lota,23,47,77
6402,22,femenino,Lota,72,62,35
6403,26,femenino,Lota,91,68,7
6404,27,femenino,Concepción,75,17,66
6405,27,prefiero no decirlo,San Pedro,63,76,42
6406,19,femenino,Coronel,22,90,32
6407,19,prefiero no decirlo,Hualpén,8,73,18
6408,20,femenino,Hualpén,94,44,67
6409,29,femenino,Coronel,55,86,75
6410,24,prefiero no decirlo,San Pedro,13,28,25
6411,20,masculino,Lota,70,49,72
6412,21,masculino,Lota,59,65,30
6413,24,femenino,Hualpén,80,40,46
6414,21,prefiero no decirlo,Hualpén,42,64,60
6415,29,masculino,Concepción,61,81,36
6416,19,femenino,Concepción,2,89,62
6417,23,masculino,Coronel,49,18,84
6418,29,prefiero no decirlo,Lota,21,98,84
6419,23,prefiero no decirlo,Hualpén,13,58,19
6420,19,femenino,Hualpén,36,49,53
6421,27,masculino,Arauco,52,10,34
6422,22,femenino,San Pedro,21,43,40
6423,26,prefiero no decirlo,Coronel,20,50,48
6424,18,femenino,San Pedro,18,64,25
6425,19,femenino,Concepción,56,39,23
6426,26,prefiero no decirlo,San Pedro,91,90,7
6427,21,femenino,San Pedro,70,35,5
6428,20,femenino,Hualpén,66,94,99
6429,20,masculino,Hualpén,7,36,4
6430,27,femenino,Coronel,62,99,56
6431,21,prefiero no decirlo,San Pedro,63,16,86
6432,24,masculino,Hualpén,9,44,66
6433,19,prefiero no decirlo,Arauco,35,46,32
6434,25,prefiero no decirlo,Penco,63,4,4
6435,19,masculino,Hualpén,58,52,28
6436,25,femenino,Concepción,61,42,98
6437,24,femenino,Concepción,28,76,17
6438,23,masculino,Tomé,82,10,67
6439,21,femenino,Concepción,2,36,43
6440,26,femenino,Penco,10,43,84
6441,27,prefiero no decirlo,Concepción,36,53,16
6442,25,femenino,Hualpén,82,12,62
6443,29,femenino,Concepción,57,34,92
6444,18,masculino,San Pedro,69,68,47
6445,29,masculino,Arauco,70,52,30
6446,28,femenino,Hualpén,45,76,34
6447,24,prefiero no decirlo,San Pedro,44,15,15
6448,19,prefiero no decirlo,Concepción,99,43,6
6449,27,masculino,Tomé,2,60,77
6450,25,prefiero no decirlo,Tomé,57,72,69
6451,26,femenino,Arauco,24,84,25
6452,28,prefiero no decirlo,Penco,26,26,99
6453,21,masculino,Tomé,92,89,49
6454,24,femenino,Hualpén,29,23,51
6455,18,prefiero no decirlo,San Pedro,14,59,36
6456,18,prefiero no decirlo,Arauco,82,95,15
6457,25,prefiero no decirlo,Hualpén,21,65,16
6458,23,masculino,Hualpén,80,79,29
6459,25,femenino,Tomé,91,68,34
6460,27,masculino,Lota,94,20,98
6461,27,masculino,San Pedro,46,40,36
6462,27,femenino,San Pedro,74,35,76
6463,22,femenino,Arauco,66,68,24
6464,22,femenino,Arauco,68,31,86
6465,26,femenino,Hualpén,38,85,85
6466,28,femenino,Tomé,33,93,94
6467,22,prefiero no decirlo,Penco,16,30,43
6468,22,femenino,San Pedro,39,28,49
6469,29,masculino,Lota,24,88,27
6470,20,masculino,Penco,8,90,83
6471,19,masculino,Arauco,7,71,31
6472,28,prefiero no decirlo,Lota,52,21,39
6473,22,prefiero no decirlo,Arauco,93,38,34
6474,22,prefiero no decirlo,Hualpén,70,74,13
6475,22,prefiero no decirlo,Tomé,65,76,88
6476,23,masculino,Tomé,4,96,68
6477,27,femenino,Arauco,95,98,78
6478,23,masculino,San Pedro,84,96,1
6479,26,prefiero no decirlo,Coronel,59,29,15
6480,29,masculino,Penco,54,5,10
6481,23,prefiero no decirlo,Arauco,69,35,22
6482,18,prefiero no decirlo,Penco,87,21,72
6483,23,femenino,Concepción,46,12,64
6484,19,femenino,Penco,86,99,78
6485,22,prefiero no decirlo,Tomé,27,67,67
6486,25,masculino,Penco,18,50,84
6487,28,prefiero no decirlo,Lota,96,94,44
6488,19,femenino,Penco,1,72,12
6489,26,prefiero no decirlo,Concepción,67,56,48
6490,28,femenino,Concepción,14,63,43
6491,19,prefiero no decirlo,Penco,6,45,77
6492,22,masculino,Coronel,33,25,90
6493,28,femenino,Penco,87,73,50
6494,26,femenino,Penco,59,28,78
6495,18,masculino,Coronel,5,37,56
6496,19,prefiero no decirlo,Concepción,54,35,76
6497,28,prefiero no decirlo,Hualpén,99,53,47
6498,23,prefiero no decirlo,San Pedro,29,55,73
6499,25,prefiero no decirlo,Penco,11,31,44
6500,26,masculino,Concepción,49,72,36
6501,28,prefiero no decirlo,Lota,12,91,80
6502,22,masculino,Concepción,57,86,58
6503,29,prefiero no decirlo,Concepción,84,91,95
6504,22,prefiero no decirlo,Arauco,80,57,36
6505,22,prefiero no decirlo,Tomé,26,58,40
6506,28,masculino,Tomé,9,67,24
6507,29,prefiero no decirlo,Penco,70,45,93
6508,23,femenino,San Pedro,60,98,65
6509,19,femenino,Lota,54,47,32
6510,18,femenino,Coronel,9,5,43
6511,27,femenino,Lota,33,85,33
6512,20,masculino,Hualpén,68,22,20
6513,27,masculino,Penco,70,22,84
6514,27,femenino,Concepción,23,25,8
6515,29,femenino,Concepción,65,36,47
6516,29,femenino,Concepción,71,24,31
6517,27,femenino,Concepción,3,57,2
6518,26,femenino,Tomé,26,45,19
6519,18,masculino,Arauco,73,89,12
6520,19,masculino,Lota,43,84,10
6521,26,prefiero no decirlo,Tomé,12,57,36
6522,25,masculino,Concepción,16,58,24
6523,18,femenino,Arauco,75,54,65
6524,26,masculino,Tomé,94,38,73
6525,27,masculino,Lota,75,29,69
6526,24,femenino,Tomé,94,18,96
6527,20,masculino,San Pedro,87,28,64
6528,29,masculino,Lota,79,72,52
6529,24,masculino,Arauco,70,38,98
