Estudiante_ID,Edad,Genero,Comuna,Nota_Matemáticas,Nota_Lenguaje,Nota_Ciencias,Promedio_Notas,Rango_Edad
5082,19,masculino,Concepción,87,73,88,83,menor a 25
5083,18,femenino,Arauco,20,67,70,52,menor a 25
5084,28,prefiero no decirlo,Coronel,12,5,94,37,mayor de 25
5085,20,femenino,Coronel,92,66,27,62,menor a 25
5086,23,femenino,Penco,79,90,42,70,menor a 25
5087,23,femenino,Tomé,85,24,6,38,menor a 25
5088,23,masculino,Penco,87,60,71,73,menor a 25
5089,18,prefiero no decirlo,Coronel,77,88,95,87,menor a 25
5090,29,prefiero no decirlo,Coronel,19,17,27,21,mayor de 25
5091,22,prefiero no decirlo,San Pedro,16,63,13,31,menor a 25
5092,28,femenino,San Pedro,45,54,94,64,mayor de 25
5093,28,prefiero no decirlo,Concepción,74,7,81,54,mayor de 25
5094,23,prefiero no decirlo,Arauco,56,74,12,47,menor a 25
5095,28,femenino,Coronel,38,93,41,57,mayor de 25
5096,25,femenino,Lota,43,52,5,33,menor a 25
5097,21,masculino,Coronel,35,68,83,62,menor a 25
5098,27,masculino,Penco,45,23,6,25,mayor de 25
5099,22,femenino,Penco,73,74,21,56,menor a 25
5100,25,prefiero no decirlo,Lota,20,28,96,48,menor a 25
5101,26,masculino,Penco,67,32,18,39,mayor de 25
5102,27,femenino,Hualpén,91,45,3,46,mayor de 25
5103,19,prefiero no decirlo,Penco,70,62,18,50,menor a 25
5104,22,femenino,Coronel,10,24,67,34,menor a 25
5105,18,femenino,Arauco,71,86,43,67,menor a 25
5106,29,prefiero no decirlo,Concepción,91,30,37,53,mayor de 25
5107,25,masculino,Penco,30,82,61,58,menor a 25
5108,23,prefiero no decirlo,San Pedro,11,89,7,36,menor a 25
5109,23,masculino,Penco,83,73,46,67,menor a 25
5110,22,prefiero no decirlo,Coronel,12,1,28,14,menor a 25
5111,25,masculino,Coronel,51,25,51,42,menor a 25
5112,27,masculino,Arauco,32,72,23,42,mayor de 25
5113,23,femenino,Concepción,90,63,20,58,menor a 25
5114,19,masculino,Arauco,20,81,55,52,menor a 25
5115,25,masculino,Lota,53,13,21,29,menor a 25
5116,27,femenino,San Pedro,62,98,42,67,mayor de 25
5117,23,masculino,Penco,35,17,64,39,menor a 25
5118,23,masculino,Tomé,50,65,83,66,menor a 25
5119,24,masculino,Lota,5,95,12,37,menor a 25
5120,22,masculino,San Pedro,85,66,19,57,menor a 25
5121,19,femenino,Arauco,60,97,22,60,menor a 25
5122,27,masculino,Concepción,43,77,88,69,mayor de 25
5123,22,masculino,Tomé,68,13,86,56,menor a 25
5124,19,masculino,Concepción,76,80,83,80,menor a 25
5125,29,femenino,Tomé,33,71,39,48,mayor de 25
5126,22,masculino,Penco,53,62,27,47,menor a 25
5127,25,masculino,Tomé,66,72,20,53,menor a 25
5128,28,femenino,Coronel,24,39,48,37,mayor de 25
5129,24,prefiero no decirlo,Tomé,9,74,27,37,menor a 25
5130,22,femenino,Coronel,69,26,33,43,menor a 25
5131,27,masculino,Lota,29,30,31,30,mayor de 25
5132,20,masculino,Coronel,67,64,77,69,menor a 25
5133,21,prefiero no decirlo,San Pedro,48,61,78,62,menor a 25
5134,24,femenino,Penco,8,95,60,54,menor a 25
5135,19,masculino,Penco,70,18,40,43,menor a 25
5136,22,masculino,Hualpén,86,78,40,68,menor a 25
5137,21,masculino,Lota,46,50,63,53,menor a 25
5138,19,femenino,Penco,34,38,40,37,menor a 25
5139,24,femenino,Lota,73,41,1,38,menor a 25
5140,22,prefiero no decirlo,Arauco,78,39,84,67,menor a 25
5141,18,femenino,Lota,2,65,79,49,menor a 25
5142,26,femenino,San Pedro,25,59,77,54,mayor de 25
5143,20,femenino,Concepción,59,27,36,41,menor a 25
5144,27,masculino,Coronel,3,92,85,60,mayor de 25
5145,20,prefiero no decirlo,Coronel,70,38,31,46,menor a 25
5146,29,prefiero no decirlo,Concepción,83,78,61,74,mayor de 25
5147,23,masculino,Coronel,1,87,47,45,menor a 25
5148,28,femenino,Penco,19,26,21,22,mayor de 25
5149,24,prefiero no decirlo,Penco,99,57,66,74,menor a 25
5150,28,femenino,Lota,2,40,61,34,mayor de 25
5151,26,masculino,Hualpén,52,13,67,44,mayor de 25
5152,18,prefiero no decirlo,Concepción,95,5,73,58,menor a 25
5153,19,femenino,Tomé,9,35,22,22,menor a 25
5154,29,prefiero no decirlo,Penco,78,13,19,37,mayor de 25
5155,19,prefiero no decirlo,Tomé,66,41,60,56,menor a 25
5156,19,femenino,Arauco,51,65,3,40,menor a 25
5157,19,prefiero no decirlo,Tomé,98,56,57,70,menor a 25
5158,25,masculino,Lota,27,30,80,46,menor a 25
5159,27,prefiero no decirlo,Penco,66,84,59,70,mayor de 25
5160,25,masculino,Coronel,10,88,53,50,menor a 25
5161,21,prefiero no decirlo,Lota,92,41,31,55,menor a 25
5162,18,prefiero no decirlo,Tomé,46,53,45,48,menor a 25
5163,26,femenino,Tomé,9,89,79,59,mayor de 25
5164,20,femenino,Coronel,18,11,19,16,menor a 25
5165,25,masculino,Lota,41,96,47,61,menor a 25
5166,23,prefiero no decirlo,Hualpén,89,2,4,32,menor a 25
5167,18,femenino,Coronel,68,5,70,48,menor a 25
5168,27,masculino,Arauco,36,21,98,52,mayor de 25
5169,29,masculino,Lota,43,35,80,53,mayor de 25
5170,26,prefiero no decirlo,Penco,1,73,51,42,mayor de 25
5171,26,masculino,Tomé,67,98,44,70,mayor de 25
5172,24,prefiero no decirlo,Coronel,8,58,8,25,menor a 25
5173,21,femenino,Lota,82,63,52,66,menor a 25
5174,25,femenino,Arauco,14,39,92,48,menor a 25
5175,24,masculino,Tomé,19,53,1,24,menor a 25
5176,29,prefiero no decirlo,Penco,73,11,6,30,mayor de 25
5177,22,prefiero no decirlo,Lota,95,62,47,68,menor a 25
5178,19,masculino,Hualpén,63,16,98,59,menor a 25
5179,21,femenino,Penco,3,98,92,64,menor a 25
5180,18,masculino,Lota,62,19,48,43,menor a 25
5181,20,masculino,Coronel,79,36,66,60,menor a 25
5182,29,prefiero no decirlo,Concepción,70,6,94,57,mayor de 25
5183,24,masculino,Penco,35,10,51,32,menor a 25
5184,26,prefiero no decirlo,Arauco,84,95,70,83,mayor de 25
5185,18,prefiero no decirlo,Coronel,80,95,94,90,menor a 25
5186,21,prefiero no decirlo,Arauco,85,67,90,81,menor a 25
5187,18,femenino,Hualpén,29,31,39,33,menor a 25
5188,28,femenino,Penco,93,51,16,53,mayor de 25
5189,22,prefiero no decirlo,Coronel,6,28,79,38,menor a 25
5190,29,prefiero no decirlo,Arauco,30,72,60,54,mayor de 25
5191,21,femenino,Penco,48,35,73,52,menor a 25
5192,23,femenino,San Pedro,1,20,68,30,menor a 25
5193,20,masculino,Concepción,22,64,35,40,menor a 25
5194,25,femenino,Lota,65,95,28,63,menor a 25
5195,22,masculino,Tomé,37,27,97,54,menor a 25
5196,28,masculino,Lota,57,41,81,60,mayor de 25
5197,24,masculino,Penco,55,31,64,50,menor a 25
5198,29,masculino,Penco,25,23,17,22,mayor de 25
5199,23,prefiero no decirlo,San Pedro,74,76,72,74,menor a 25
5200,25,femenino,San Pedro,64,23,40,42,menor a 25
5201,26,masculino,Tomé,78,72,89,80,mayor de 25
5202,23,masculino,Tomé,9,92,29,43,menor a 25
5203,25,femenino,Hualpén,50,14,19,28,menor a 25
5204,24,prefiero no decirlo,Coronel,10,45,18,24,menor a 25
5205,26,femenino,Hualpén,87,33,19,46,mayor de 25
5206,22,masculino,Penco,85,96,19,67,menor a 25
5207,19,masculino,Penco,47,77,78,67,menor a 25
5208,24,femenino,Coronel,96,9,94,66,menor a 25
5209,22,femenino,Tomé,63,40,29,44,menor a 25
5210,29,masculino,San Pedro,79,39,77,65,mayor de 25
5211,24,prefiero no decirlo,Lota,49,90,68,69,menor a 25
5212,27,femenino,Tomé,37,42,14,31,mayor de 25
5213,22,femenino,Concepción,15,53,42,37,menor a 25
5214,18,masculino,Arauco,40,28,3,24,menor a 25
5215,23,femenino,Coronel,29,74,96,66,menor a 25
5216,19,masculino,San Pedro,48,50,73,57,menor a 25
5217,24,femenino,Hualpén,3,74,83,53,menor a 25
5218,21,masculino,Concepción,99,80,47,75,menor a 25
5219,26,femenino,Arauco,55,82,34,57,mayor de 25
5220,29,femenino,Penco,38,26,16,27,mayor de 25
5221,28,prefiero no decirlo,Coronel,16,74,13,34,mayor de 25
5222,29,prefiero no decirlo,Tomé,39,89,96,75,mayor de 25
5223,25,femenino,Penco,97,94,22,71,menor a 25
5224,24,masculino,Tomé,54,91,31,59,menor a 25
5225,25,femenino,Penco,40,73,14,42,menor a 25
5226,19,prefiero no decirlo,Concepción,18,15,65,33,menor a 25
5227,18,masculino,Hualpén,80,5,30,38,menor a 25
5228,18,prefiero no decirlo,Hualpén,67,95,29,64,menor a 25
5229,25,masculino,Penco,96,89,68,84,menor a 25
5230,25,prefiero no decirlo,Hualpén,13,86,92,64,menor a 25
5231,22,prefiero no decirlo,Lota,23,99,21,48,menor a 25
5232,21,prefiero no decirlo,Coronel,60,81,47,63,menor a 25
5233,26,masculino,Hualpén,80,42,26,49,mayor de 25
5234,25,prefiero no decirlo,Concepción,83,29,22,45,menor a 25
5235,20,masculino,Hualpén,57,85,7,50,menor a 25
5236,25,masculino,Tomé,91,73,30,65,menor a 25
5237,27,masculino,Coronel,10,22,92,41,mayor de 25
5238,21,prefiero no decirlo,Concepción,67,15,88,57,menor a 25
5239,26,femenino,Coronel,61,60,89,70,mayor de 25
5240,29,femenino,Penco,20,69,72,54,mayor de 25
5241,22,prefiero no decirlo,Tomé,17,35,54,35,menor a 25
5242,25,prefiero no decirlo,Lota,52,83,79,71,menor a 25
5243,21,masculino,Lota,8,35,71,38,menor a 25
5244,20,prefiero no decirlo,Hualpén,97,30,38,55,menor a 25
5245,27,prefiero no decirlo,Lota,27,83,94,68,mayor de 25
5246,21,prefiero no decirlo,Lota,78,64,91,78,menor a 25
5247,18,femenino,Arauco,18,48,97,54,menor a 25
5248,29,masculino,Hualpén,62,34,25,40,mayor de 25
5249,22,prefiero no decirlo,Arauco,32,31,71,45,menor a 25
5250,20,prefiero no decirlo,Coronel,3,51,21,25,menor a 25
5251,22,prefiero no decirlo,Concepción,81,5,67,51,menor a 25
5252,21,prefiero no decirlo,Coronel,99,35,43,59,menor a 25
5253,23,femenino,Lota,11,48,80,46,menor a 25
5254,27,femenino,Lota,26,78,66,57,mayor de 25
5255,26,femenino,Penco,85,19,77,60,mayor de 25
5256,21,femenino,Hualpén,80,57,50,62,menor a 25
5257,28,masculino,Concepción,61,98,78,79,mayor de 25
5258,28,femenino,Concepción,16,85,54,52,mayor de 25
5259,26,femenino,San Pedro,72,98,28,66,mayor de 25
5260,24,prefiero no decirlo,Lota,60,27,79,55,menor a 25
5261,19,masculino,San Pedro,97,15,91,68,menor a 25
5262,23,femenino,Concepción,36,9,85,43,menor a 25
5263,27,masculino,Arauco,30,69,59,53,mayor de 25
5264,20,prefiero no decirlo,Concepción,31,46,4,27,menor a 25
5265,23,masculino,Tomé,11,84,10,35,menor a 25
5266,27,masculino,Tomé,26,60,73,53,mayor de 25
5267,21,prefiero no decirlo,Concepción,68,83,93,81,menor a 25
5268,29,prefiero no decirlo,Lota,47,29,49,42,mayor de 25
5269,24,masculino,Lota,27,79,64,57,menor a 25
5270,28,prefiero no decirlo,Coronel,47,15,22,28,mayor de 25
5271,24,prefiero no decirlo,San Pedro,36,64,98,66,menor a 25
5272,22,femenino,San Pedro,63,95,51,70,menor a 25
5273,23,masculino,Tomé,60,38,48,49,menor a 25
5274,29,masculino,Concepción,84,47,49,60,mayor de 25
5275,24,femenino,Hualpén,1,79,92,57,menor a 25
5276,24,masculino,San Pedro,34,30,80,48,menor a 25
5277,19,femenino,Arauco,42,22,37,34,menor a 25
5278,19,femenino,San Pedro,13,84,20,39,menor a 25
5279,24,femenino,Penco,54,77,11,47,menor a 25
5280,20,masculino,Penco,3,55,66,41,menor a 25
5281,24,prefiero no decirlo,Arauco,90,2,45,46,menor a 25
5282,18,prefiero no decirlo,San Pedro,90,43,57,63,menor a 25
5283,24,masculino,Arauco,13,32,66,37,menor a 25
5284,18,prefiero no decirlo,Coronel,29,1,72,34,menor a 25
5285,29,femenino,Tomé,69,88,46,68,mayor de 25
5286,18,prefiero no decirlo,Arauco,82,94,69,82,menor a 25
5287,27,femenino,Concepción,73,19,83,58,mayor de 25
5288,25,femenino,Tomé,94,36,21,50,menor a 25
5289,26,masculino,San Pedro,82,98,70,83,mayor de 25
5290,21,femenino,San Pedro,4,37,96,46,menor a 25
5291,18,masculino,Lota,75,28,97,67,menor a 25
5292,27,prefiero no decirlo,San Pedro,73,16,30,40,mayor de 25
5293,22,prefiero no decirlo,Tomé,80,53,67,67,menor a 25
5294,21,femenino,Lota,3,22,34,20,menor a 25
5295,20,femenino,Hualpén,92,54,45,64,menor a 25
5296,19,prefiero no decirlo,Coronel,14,45,51,37,menor a 25
5297,18,prefiero no decirlo,Hualpén,95,52,58,68,menor a 25
5298,19,masculino,Lota,19,51,28,33,menor a 25
5299,27,prefiero no decirlo,Hualpén,48,15,65,43,mayor de 25
5300,23,femenino,Coronel,87,90,40,72,menor a 25
5301,24,femenino,Lota,7,3,14,8,menor a 25
5302,26,prefiero no decirlo,Hualpén,77,75,6,53,mayor de 25
5303,24,femenino,Arauco,86,98,91,92,menor a 25
5304,27,femenino,Arauco,40,38,14,31,mayor de 25
5305,26,masculino,Coronel,81,36,70,62,mayor de 25
5306,25,femenino,Arauco,1,67,19,29,menor a 25
5307,29,femenino,Tomé,38,77,21,45,mayor de 25
5308,22,femenino,San Pedro,39,26,14,26,menor a 25
5309,26,prefiero no decirlo,Lota,31,30,67,43,mayor de 25
5310,25,prefiero no decirlo,Hualpén,47,66,94,69,menor a 25
5311,22,masculino,Penco,74,90,77,80,menor a 25
5312,23,prefiero no decirlo,Lota,64,71,87,74,menor a 25
5313,25,masculino,Hualpén,92,74,69,78,menor a 25
5314,28,masculino,Coronel,21,83,27,44,mayor de 25
5315,28,prefiero no decirlo,Tomé,21,35,23,26,mayor de 25
5316,28,prefiero no decirlo,Lota,11,97,46,51,mayor de 25
5317,26,prefiero no decirlo,Lota,94,35,73,67,mayor de 25
5318,24,prefiero no decirlo,Arauco,29,10,11,17,menor a 25
5319,19,masculino,Hualpén,55,19,67,47,menor a 25
5320,25,masculino,San Pedro,26,59,94,60,menor a 25
5321,23,masculino,Lota,60,56,13,43,menor a 25
5322,24,femenino,San Pedro,38,52,92,61,menor a 25
5323,23,femenino,Tomé,85,39,31,52,menor a 25
5324,25,prefiero no decirlo,Tomé,67,87,83,79,menor a 25
5325,28,femenino,Arauco,89,29,45,54,mayor de 25
5326,22,femenino,Tomé,24,36,6,22,menor a 25
5327,23,femenino,Arauco,81,25,72,59,menor a 25
5328,23,masculino,Hualpén,95,21,48,55,menor a 25
5329,27,femenino,Coronel,35,68,92,65,mayor de 25
5330,24,prefiero no decirlo,San Pedro,34,68,49,50,menor a 25
5331,19,prefiero no decirlo,Concepción,69,94,57,73,menor a 25
5332,21,femenino,Coronel,31,64,60,52,menor a 25
5333,27,femenino,Arauco,55,14,50,40,mayor de 25
5334,25,masculino,Penco,80,73,24,59,menor a 25
5335,19,prefiero no decirlo,Lota,51,39,38,43,menor a 25
5336,23,masculino,Hualpén,68,42,44,51,menor a 25
5337,20,masculino,Lota,85,18,77,60,menor a 25
5338,28,prefiero no decirlo,Coronel,70,62,97,76,mayor de 25
5339,24,femenino,Hualpén,10,78,57,48,menor a 25
5340,27,femenino,Coronel,15,85,90,63,mayor de 25
5341,29,masculino,Penco,76,29,49,51,mayor de 25
5342,22,femenino,Hualpén,94,92,10,65,menor a 25
5343,19,femenino,Lota,62,27,68,52,menor a 25
5344,23,masculino,San Pedro,86,62,5,51,menor a 25
5345,20,prefiero no decirlo,Concepción,34,97,96,76,menor a 25
5346,27,prefiero no decirlo,Coronel,76,2,80,53,mayor de 25
5347,28,femenino,Penco,60,38,9,36,mayor de 25
5348,18,femenino,Coronel,61,84,83,76,menor a 25
5349,24,femenino,Arauco,14,86,66,55,menor a 25
5350,21,femenino,Penco,46,43,61,50,menor a 25
5351,25,masculino,San Pedro,31,26,45,34,menor a 25
5352,22,prefiero no decirlo,Hualpén,69,24,35,43,menor a 25
5353,27,prefiero no decirlo,San Pedro,58,72,3,44,mayor de 25
5354,23,femenino,Hualpén,77,2,39,39,menor a 25
5355,24,prefiero no decirlo,Penco,99,88,6,64,menor a 25
5356,18,prefiero no decirlo,Coronel,73,61,96,77,menor a 25
5357,19,prefiero no decirlo,Hualpén,17,12,90,40,menor a 25
5358,18,masculino,San Pedro,86,64,88,79,menor a 25
5359,23,prefiero no decirlo,Arauco,35,6,89,43,menor a 25
5360,26,femenino,San Pedro,61,15,60,45,mayor de 25
5361,18,femenino,Tomé,37,46,99,61,menor a 25
5362,27,femenino,Hualpén,39,84,16,46,mayor de 25
5363,26,masculino,San Pedro,85,49,53,62,mayor de 25
5364,29,prefiero no decirlo,Lota,98,77,66,80,mayor de 25
5365,22,prefiero no decirlo,San Pedro,70,66,64,67,menor a 25
5366,23,femenino,San Pedro,89,55,45,63,menor a 25
5367,22,masculino,Hualpén,18,8,42,23,menor a 25
5368,19,femenino,Coronel,92,63,17,57,menor a 25
5369,24,prefiero no decirlo,San Pedro,77,50,72,66,menor a 25
5370,26,prefiero no decirlo,Tomé,74,68,58,67,mayor de 25
5371,23,femenino,Lota,19,71,2,31,menor a 25
5372,19,masculino,Tomé,89,91,74,85,menor a 25
5373,23,prefiero no decirlo,Hualpén,95,33,24,51,menor a 25
5374,28,masculino,Hualpén,59,78,63,67,mayor de 25
5375,26,masculino,Concepción,33,7,34,25,mayor de 25
5376,26,prefiero no decirlo,Lota,1,5,3,3,mayor de 25
5377,18,femenino,Tomé,10,30,52,31,menor a 25
5378,20,femenino,Lota,69,93,87,83,menor a 25
5379,27,femenino,Lota,50,39,82,57,mayor de 25
5380,29,masculino,Tomé,99,52,98,83,mayor de 25
5381,28,masculino,Tomé,84,16,17,39,mayor de 25
5382,28,prefiero no decirlo,Lota,53,87,41,60,mayor de 25
5383,23,prefiero no decirlo,San Pedro,14,54,13,27,menor a 25
5384,29,femenino,Lota,23,27,3,18,mayor de 25
5385,20,masculino,Coronel,5,56,7,23,menor a 25
5386,25,masculino,Lota,56,22,64,47,menor a 25
5387,27,prefiero no decirlo,Penco,58,31,73,54,mayor de 25
5388,26,prefiero no decirlo,Coronel,74,50,99,74,mayor de 25
5389,26,femenino,Hualpén,86,80,68,78,mayor de 25
5390,25,prefiero no decirlo,Penco,1,14,50,22,menor a 25
5391,24,prefiero no decirlo,Penco,48,26,96,57,menor a 25
5392,19,femenino,Concepción,66,56,68,63,menor a 25
5393,29,femenino,Hualpén,85,13,83,60,mayor de 25
5394,29,femenino,Penco,92,35,56,61,mayor de 25
5395,27,prefiero no decirlo,Arauco,40,58,5,34,mayor de 25
5396,20,prefiero no decirlo,Hualpén,10,69,58,46,menor a 25
5397,22,prefiero no decirlo,Concepción,41,39,60,47,menor a 25
5398,27,prefiero no decirlo,Arauco,39,91,30,53,mayor de 25
5399,20,femenino,Lota,20,68,8,32,menor a 25
5400,25,prefiero no decirlo,Lota,59,89,51,66,menor a 25
5401,19,prefiero no decirlo,Concepción,93,58,27,59,menor a 25
5402,27,prefiero no decirlo,Tomé,94,41,9,48,mayor de 25
5403,28,prefiero no decirlo,Concepción,75,62,43,60,mayor de 25
5404,18,prefiero no decirlo,Penco,13,32,62,36,menor a 25
5405,25,femenino,Lota,28,18,8,18,menor a 25
5406,20,prefiero no decirlo,Lota,64,28,81,58,menor a 25
5407,19,prefiero no decirlo,Tomé,50,31,12,31,menor a 25
5408,25,masculino,Penco,19,97,48,55,menor a 25
5409,18,prefiero no decirlo,Penco,23,56,57,45,menor a 25
5410,23,masculino,Penco,19,65,13,32,menor a 25
5411,22,femenino,Penco,24,40,64,43,menor a 25
5412,22,masculino,Concepción,6,4,33,14,menor a 25
5413,18,masculino,San Pedro,29,57,49,45,menor a 25
5414,24,femenino,Tomé,50,96,1,49,menor a 25
5415,20,masculino,Lota,8,24,42,25,menor a 25
5416,27,femenino,Tomé,95,18,30,48,mayor de 25
5417,18,femenino,Arauco,35,37,71,48,menor a 25
5418,28,masculino,Lota,93,68,42,68,mayor de 25
5419,26,femenino,Tomé,52,28,97,59,mayor de 25
5420,24,prefiero no decirlo,Coronel,42,60,41,48,menor a 25
5421,18,femenino,Hualpén,81,45,65,64,menor a 25
5422,29,femenino,Arauco,41,12,51,35,mayor de 25
5423,25,femenino,Penco,20,77,16,38,menor a 25
5424,27,prefiero no decirlo,Coronel,58,75,20,51,mayor de 25
5425,21,prefiero no decirlo,Coronel,82,71,19,57,menor a 25
5426,24,prefiero no decirlo,Penco,57,62,80,66,menor a 25
5427,25,femenino,Tomé,61,29,46,45,menor a 25
5428,19,femenino,Coronel,49,8,17,25,menor a 25
5429,28,masculino,Penco,68,77,55,67,mayor de 25
5430,18,masculino,Tomé,10,23,30,21,menor a 25
5431,22,masculino,Arauco,26,53,44,41,menor a 25
5432,28,prefiero no decirlo,San Pedro,18,15,62,32,mayor de 25
5433,27,masculino,San Pedro,13,85,25,41,mayor de 25
5434,25,prefiero no decirlo,Arauco,57,44,98,66,menor a 25
5435,23,femenino,Arauco,92,87,79,86,menor a 25
5436,21,masculino,Penco,82,26,76,61,menor a 25
5437,22,femenino,Coronel,48,97,54,66,menor a 25
5438,29,femenino,Hualpén,42,54,72,56,mayor de 25
5439,19,prefiero no decirlo,Tomé,42,88,38,56,menor a 25
5440,25,prefiero no decirlo,Penco,14,36,65,38,menor a 25
5441,24,femenino,Hualpén,51,1,19,24,menor a 25
5442,25,femenino,Hualpén,78,75,57,70,menor a 25
5443,20,femenino,Coronel,18,76,77,57,menor a 25
5444,23,masculino,Coronel,19,42,39,33,menor a 25
5445,22,masculino,Tomé,87,20,60,56,menor a 25
5446,22,masculino,Penco,95,9,55,53,menor a 25
5447,18,masculino,Hualpén,58,21,94,58,menor a 25
5448,22,prefiero no decirlo,San Pedro,28,64,25,39,menor a 25
5449,27,femenino,Lota,34,49,59,47,mayor de 25
5450,21,femenino,Tomé,17,75,87,60,menor a 25
5451,23,prefiero no decirlo,Penco,78,71,22,57,menor a 25
5452,22,prefiero no decirlo,Coronel,25,19,79,41,menor a 25
5453,25,femenino,San Pedro,66,72,21,53,menor a 25
5454,19,femenino,Tomé,45,33,84,54,menor a 25
5455,23,prefiero no decirlo,Tomé,89,6,14,36,menor a 25
5456,27,prefiero no decirlo,Concepción,75,22,28,42,mayor de 25
5457,28,prefiero no decirlo,Arauco,16,30,97,48,mayor de 25
5458,19,prefiero no decirlo,Lota,78,62,6,49,menor a 25
5459,22,masculino,San Pedro,11,85,22,39,menor a 25
5460,23,femenino,Hualpén,57,29,79,55,menor a 25
5461,25,femenino,Arauco,2,3,64,23,menor a 25
5462,29,femenino,Lota,65,4,15,28,mayor de 25
5463,25,prefiero no decirlo,San Pedro,6,96,14,39,menor a 25
5464,20,masculino,Penco,30,11,97,46,menor a 25
5465,27,masculino,Arauco,24,19,20,21,mayor de 25
5466,18,masculino,Arauco,83,13,17,38,menor a 25
5467,27,masculino,Lota,44,49,12,35,mayor de 25
5468,28,prefiero no decirlo,Tomé,13,58,60,44,mayor de 25
5469,23,masculino,Concepción,96,37,61,65,menor a 25
5470,21,prefiero no decirlo,Lota,89,18,24,44,menor a 25
5471,20,femenino,San Pedro,57,34,6,32,menor a 25
5472,25,femenino,Penco,73,80,99,84,menor a 25
5473,26,masculino,Coronel,64,65,2,44,mayor de 25
5474,23,femenino,Concepción,84,16,9,36,menor a 25
5475,23,prefiero no decirlo,Tomé,36,75,92,68,menor a 25
5476,18,prefiero no decirlo,Concepción,54,50,79,61,menor a 25
5477,24,prefiero no decirlo,San Pedro,6,2,59,22,menor a 25
5478,25,masculino,Penco,37,43,88,56,menor a 25
5479,27,prefiero no decirlo,Concepción,74,35,41,50,mayor de 25
5480,18,femenino,Tomé,54,1,19,25,menor a 25
5481,22,masculino,Tomé,81,60,88,76,menor a 25
5482,27,prefiero no decirlo,Coronel,76,83,97,85,mayor de 25
5483,24,prefiero no decirlo,Lota,71,50,3,41,menor a 25
5484,20,prefiero no decirlo,Coronel,73,30,78,60,menor a 25
5485,22,masculino,Penco,60,87,38,62,menor a 25
5486,22,prefiero no decirlo,San Pedro,87,69,11,56,menor a 25
5487,22,masculino,Hualpén,19,27,88,45,menor a 25
5488,24,femenino,San Pedro,47,16,39,34,menor a 25
5489,26,masculino,Coronel,80,94,51,75,mayor de 25
5490,27,prefiero no decirlo,Coronel,16,26,89,44,mayor de 25
